,propertyCode,price,propertyType,size,exterior,rooms,bathrooms,address,municipality,district,latitude,longitude,distance,status,newDevelopment,newDevelopmentFinished,priceByArea,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,floor,hasLift,parkingSpace.parkingSpacePrice,topNewDevelopment
38,89821513,220000,flat,71.0,FALSE,3,1,Avenida del Manzanares,Madrid,Carabanchel,40.4004,-3.7208,2348,good,FALSE,FALSE,3099,TRUE,TRUE,San Isidro,5,TRUE,25000.0,FALSE
39,89821489,2950000,flat,485.0,TRUE,6,6,barrio Almagro,Madrid,Chamberí,40.4339,-3.6949,2038,renew,FALSE,FALSE,6082,TRUE,TRUE,Almagro,1,TRUE,25000.0,FALSE
40,89821402,255000,chalet,265.0,FALSE,4,3,Velilla de San Antonio,Velilla de San Antonio,Chamberí,40.3707,-3.4858,19110,good,FALSE,FALSE,962,TRUE,TRUE,Almagro,1,TRUE,25000.0,FALSE
41,89821437,264000,flat,110.0,TRUE,3,2,Sureste,Torrejón de Ardoz,Sureste,40.4522,-3.4645,20587,good,FALSE,FALSE,2400,TRUE,TRUE,Almagro,4,TRUE,25000.0,FALSE
42,89813924,215000,flat,72.0,TRUE,1,1,Avenida Catalunya,San Sebastián de los Reyes,Praderón,40.558,-3.6278,16962,good,FALSE,FALSE,2986,TRUE,TRUE,Almagro,1,TRUE,25000.0,FALSE
43,89821319,895000,flat,170.0,TRUE,5,2,Calle Mejía Lequerica,Madrid,Centro,40.4289,-3.6975,1445,renew,FALSE,FALSE,5265,TRUE,TRUE,Chueca-Justicia,4,TRUE,25000.0,FALSE
44,89821408,134100,flat,79.0,TRUE,4,2,Calle de la Encomienda de Palacios,Madrid,Moratalaz,40.3988,-3.6436,5432,good,FALSE,FALSE,1697,TRUE,TRUE,Fontarrón,4,FALSE,25000.0,FALSE
45,89821368,290000,flat,75.0,TRUE,2,2,"Calle de Torres Miranda, 18",Madrid,Arganzuela,40.3983,-3.7003,2059,good,FALSE,FALSE,3867,TRUE,TRUE,Chopera,6,TRUE,25000.0,FALSE
46,89821367,157500,flat,115.0,TRUE,3,2,Velilla de San Antonio,Velilla de San Antonio,Arganzuela,40.3635,-3.4862,19307,good,FALSE,FALSE,1370,TRUE,TRUE,Chopera,2,FALSE,25000.0,FALSE
47,89821324,159000,duplex,110.0,TRUE,3,2,Velilla de San Antonio,Velilla de San Antonio,Arganzuela,40.3646,-3.4827,19555,good,FALSE,FALSE,1445,TRUE,TRUE,Chopera,2,FALSE,25000.0,FALSE
48,89821223,540000,flat,145.0,TRUE,4,2,Calle de Luis de Salazar s/n,Madrid,Chamartín,40.4473,-3.6661,4637,good,FALSE,FALSE,3724,TRUE,TRUE,Prosperidad,1,TRUE,25000.0,FALSE
49,89821261,325500,flat,75.0,TRUE,1,1,Calle de Dulce Chacón,Madrid,Hortaleza,40.4859,-3.6686,8237,good,FALSE,FALSE,4340,TRUE,TRUE,Virgen del Cortijo - Manoteras,4,TRUE,25000.0,FALSE
1,89821290,255000,chalet,330.0,FALSE,4,3,Velilla de San Antonio,Velilla de San Antonio,Hortaleza,40.3682,-3.4824,19465,good,FALSE,FALSE,773,TRUE,TRUE,Virgen del Cortijo - Manoteras,4,TRUE,25000.0,FALSE
2,89821292,145000,flat,30.0,TRUE,1,1,"Calle San Cosme y San Damián, 11",Madrid,Centro,40.409,-3.6982,957,good,FALSE,FALSE,4833,TRUE,TRUE,Lavapiés-Embajadores,4,FALSE,25000.0,FALSE
3,89821241,120974,flat,64.0,TRUE,2,1,"Calle Forges, 11",Madrid,Vicálvaro,40.4052,-3.6021,8660,renew,FALSE,FALSE,1890,TRUE,TRUE,Ambroz,4,FALSE,25000.0,FALSE
4,89821179,170000,flat,77.0,TRUE,3,1,AVIACION,Getafe,San Isidro,40.303,-3.7278,12810,good,FALSE,FALSE,2208,TRUE,TRUE,Ambroz,3,TRUE,25000.0,FALSE
5,89821178,340000,studio,69.0,TRUE,0,1,"Paseo de la Habana, 169",Madrid,Chamartín,40.4652,-3.6796,5747,good,FALSE,FALSE,4928,TRUE,TRUE,Nueva España,1,TRUE,25000.0,FALSE
6,89821111,550000,flat,100.0,TRUE,2,2,Calle del Almendro,Madrid,Centro,40.413,-3.7083,596,good,FALSE,FALSE,5500,TRUE,TRUE,Palacio,1,TRUE,25000.0,FALSE
7,89821107,177000,flat,90.0,TRUE,2,2,lisboa,Leganés,La Fortuna,40.3552,-3.7828,9594,good,FALSE,FALSE,1967,TRUE,TRUE,La Fortuna,3,TRUE,25000.0,FALSE
8,89821070,459900,flat,115.0,TRUE,3,2,barrio Lavapiés-Embajadores,Madrid,Centro,40.4084,-3.7008,946,good,FALSE,FALSE,3999,TRUE,FALSE,Lavapiés-Embajadores,5,TRUE,20000.0,FALSE
9,89821066,270000,flat,95.0,TRUE,3,1,Calle del Conde de Torralba,Madrid,Chamartín,40.476,-3.6864,6748,good,FALSE,FALSE,2842,TRUE,FALSE,Castilla,4,TRUE,20000.0,FALSE
10,89821043,459900,flat,115.0,TRUE,3,2,barrio Huertas-Cortes,Madrid,Centro,40.4099,-3.6953,1015,good,FALSE,FALSE,3999,TRUE,FALSE,Huertas-Cortes,5,TRUE,20000.0,FALSE
11,89751055,186000,flat,75.0,TRUE,3,1,MARCHAMALO,Madrid,Puente de Vallecas,40.3962,-3.6454,5399,good,FALSE,FALSE,2480,TRUE,FALSE,Portazgo,2,TRUE,20000.0,FALSE
12,89821018,1200000,flat,255.0,TRUE,5,4,Paseo de la Castellana,Madrid,Chamartín,40.4612,-3.6909,5053,good,FALSE,FALSE,4706,TRUE,FALSE,Nueva España,6,TRUE,20000.0,FALSE
13,89820988,239900,flat,87.0,TRUE,3,1,Calle Cáceres,Madrid,Arganzuela,40.4005,-3.6999,1829,good,FALSE,FALSE,2757,TRUE,FALSE,Chopera,1,TRUE,20000.0,FALSE
14,89820981,120000,flat,35.0,TRUE,2,1,"Pasaje Ancora, 3",Madrid,Arganzuela,40.4023,-3.6899,1956,renew,FALSE,FALSE,3429,TRUE,FALSE,Palos de Moguer,4,TRUE,20000.0,FALSE
15,89820977,66000,flat,60.0,TRUE,3,1,Calle de Godella,Madrid,Villaverde,40.3427,-3.6881,8324,good,FALSE,FALSE,1100,TRUE,FALSE,San Cristóbal,6,FALSE,20000.0,FALSE
16,88185638,405000,flat,134.0,TRUE,2,2,Sector B,Boadilla del Monte,Sector B,40.4098,-3.8928,16064,good,FALSE,FALSE,3022,TRUE,TRUE,San Cristóbal,bj,TRUE,20000.0,FALSE
17,89820970,289900,flat,97.0,TRUE,2,1,Paseo de Santa María de la Cabeza,Madrid,Arganzuela,40.3964,-3.7008,2262,good,FALSE,FALSE,2989,TRUE,TRUE,Chopera,7,TRUE,20000.0,FALSE
18,89820942,289900,flat,97.0,TRUE,2,1,Calle San Anastasio,Madrid,Arganzuela,40.3952,-3.7042,2393,good,FALSE,FALSE,2989,TRUE,TRUE,Acacias,7,TRUE,20000.0,FALSE
19,89047114,625000,flat,99.0,TRUE,2,2,Calle del General Pardiñas,Madrid,Barrio de Salamanca,40.4359,-3.6772,3065,good,FALSE,FALSE,6313,TRUE,TRUE,Lista,2,TRUE,20000.0,FALSE
20,89820931,169900,flat,80.0,TRUE,3,1,barrio Puerta del Ángel,Madrid,Latina,40.4082,-3.7349,2842,good,FALSE,FALSE,2124,TRUE,TRUE,Puerta del Ángel,1,FALSE,20000.0,FALSE
21,88101170,140000,flat,87.0,TRUE,3,1,Plaza Carabanchel,Madrid,Carabanchel,40.3826,-3.7429,5063,renew,FALSE,FALSE,1609,TRUE,TRUE,Puerta Bonita,1,FALSE,20000.0,FALSE
22,89820883,169900,flat,80.0,TRUE,3,1,Calle Sagrados Corazones,Madrid,Latina,40.4072,-3.7408,3352,good,FALSE,FALSE,2124,TRUE,TRUE,Puerta del Ángel,1,FALSE,20000.0,FALSE
23,89820906,130000,flat,66.0,TRUE,2,1,SALAMANCA,Alcobendas,Alcobendas Centro,40.541,-3.6292,15176,good,FALSE,FALSE,1970,TRUE,TRUE,Puerta del Ángel,3,FALSE,20000.0,FALSE
24,89820907,169900,flat,80.0,TRUE,3,1,Avenida de los Apóstoles,Madrid,Latina,40.4046,-3.7413,3496,good,FALSE,FALSE,2124,TRUE,TRUE,Puerta del Ángel,1,FALSE,20000.0,FALSE
25,89820879,149900,flat,50.0,TRUE,2,1,Calle de Francisco Brizuela,Madrid,Latina,40.4096,-3.737,2966,good,FALSE,FALSE,2998,TRUE,TRUE,Puerta del Ángel,2,TRUE,20000.0,FALSE
26,89820791,259900,flat,120.0,TRUE,3,2,Calle Marqués de Jura Real,Madrid,Carabanchel,40.3916,-3.7131,2909,good,FALSE,FALSE,2166,TRUE,TRUE,Comillas,4,TRUE,20000.0,FALSE
27,89820852,199900,chalet,192.0,FALSE,4,2,"Calle Batres, 2",Moraleja de Enmedio,Carabanchel,40.2569,-3.8595,22156,good,FALSE,FALSE,1041,TRUE,TRUE,Comillas,4,TRUE,20000.0,FALSE
28,89820844,239900,flat,100.0,TRUE,3,1,Calle Esteban de Arteaga,Madrid,Carabanchel,40.394,-3.7113,2617,renew,FALSE,FALSE,2399,TRUE,TRUE,Comillas,2,TRUE,20000.0,FALSE
29,89820808,149900,flat,70.0,TRUE,3,1,Paseo de Santa María de la Cabeza,Madrid,Carabanchel,40.3884,-3.7137,3265,good,FALSE,FALSE,2141,TRUE,TRUE,Comillas,2,TRUE,20000.0,FALSE
30,89820721,151000,flat,75.0,TRUE,4,1,MARIA TERESA SAENZ HEREDIA,Madrid,Ciudad Lineal,40.426,-3.6506,4572,renew,FALSE,FALSE,2013,TRUE,TRUE,Ventas,5,FALSE,20000.0,FALSE
31,89820733,369900,flat,121.0,TRUE,3,2,Calle de Linneo,Madrid,Arganzuela,40.4122,-3.7217,1640,good,FALSE,FALSE,3057,TRUE,TRUE,Imperial,3,TRUE,20000.0,FALSE
32,89820718,119692,flat,60.0,TRUE,2,1,ANTONIO VICENT,Madrid,Carabanchel,40.3947,-3.7109,2528,good,FALSE,FALSE,1995,TRUE,TRUE,Comillas,bj,FALSE,20000.0,FALSE
33,89820604,180000,flat,74.0,TRUE,3,1,Paseo de Santa María de la Cabeza,Madrid,Carabanchel,40.3936,-3.7071,2591,renew,FALSE,FALSE,2432,TRUE,FALSE,Comillas,4,TRUE,6000.0,FALSE
34,89820675,110000,flat,80.0,TRUE,3,1,Avenida MADRID,Torrejón de Ardoz,Noreste,40.4633,-3.464,20899,renew,FALSE,FALSE,1375,TRUE,FALSE,Comillas,4,FALSE,6000.0,FALSE
35,89820644,180000,flat,84.0,TRUE,3,1,Calle Pintor Velazquez,Móstoles,El Soto - Coveta,40.3219,-3.8797,18291,good,FALSE,FALSE,2143,TRUE,FALSE,Comillas,7,TRUE,6000.0,FALSE
36,89737662,465000,flat,126.0,TRUE,3,1,barrio Cuzco-Castillejos,Madrid,Tetuán,40.4556,-3.6959,4371,renew,FALSE,FALSE,3690,TRUE,FALSE,Cuzco-Castillejos,4,TRUE,6000.0,FALSE
37,89820622,295000,flat,180.0,TRUE,1,2,Paseo de los Jesuitas,Madrid,Latina,40.4117,-3.7327,2551,good,FALSE,FALSE,1639,TRUE,FALSE,Puerta del Ángel,bj,FALSE,6000.0,FALSE
38,89813067,495000,chalet,253.0,FALSE,3,3,Sector B,Boadilla del Monte,Sector B,40.4009,-3.902,16915,good,FALSE,FALSE,1957,TRUE,TRUE,Puerta del Ángel,bj,FALSE,6000.0,FALSE
39,89820615,180000,flat,58.0,TRUE,2,1,ALMORTAS,Madrid,Tetuán,40.4643,-3.7057,5297,good,FALSE,FALSE,3103,TRUE,TRUE,Valdeacederas,1,FALSE,6000.0,FALSE
40,89815458,449000,chalet,320.0,FALSE,5,4,Villanueva de la Cañada,Villanueva de la Cañada,Villanueva de la Cañada,40.4426,-4.0103,26149,good,FALSE,FALSE,1403,TRUE,TRUE,Valdeacederas,1,FALSE,6000.0,FALSE
41,89807997,198000,flat,90.0,TRUE,3,1,"Calle de Arcos de Jalón, 12",Madrid,San Blas,40.4207,-3.624,6720,good,FALSE,FALSE,2200,TRUE,TRUE,Arcos,6,TRUE,6000.0,FALSE
42,89012288,498000,duplex,219.0,TRUE,3,2,Sector B,Boadilla del Monte,Sector B,40.4075,-3.8948,16248,good,FALSE,FALSE,2274,TRUE,TRUE,Arcos,bj,TRUE,6000.0,FALSE
43,89820536,146000,flat,54.0,FALSE,3,1,barrio Tres Olivos - Valverde,Madrid,Fuencarral,40.4888,-3.6836,8191,good,FALSE,FALSE,2704,TRUE,TRUE,Tres Olivos - Valverde,2,TRUE,6000.0,FALSE
44,89820493,940000,chalet,338.0,FALSE,4,4,barrio El Plantío,Madrid,Moncloa,40.4735,-3.8318,12574,good,FALSE,FALSE,2781,TRUE,TRUE,El Plantío,2,TRUE,6000.0,FALSE
45,89820367,350000,flat,112.0,TRUE,3,2,barrio Las Dehesillas-Vereda de los Estudiantes,Leganés,Las Dehesillas - Vereda de los Estudiantes,40.3201,-3.7531,11542,good,FALSE,FALSE,3125,TRUE,TRUE,Las Dehesillas-Vereda de los Estudiantes,4,TRUE,6000.0,FALSE
46,89820205,797000,flat,140.0,TRUE,3,2,Calle de Lombía,Madrid,Barrio de Salamanca,40.4241,-3.6735,2649,good,FALSE,FALSE,5693,TRUE,TRUE,Goya,1,TRUE,6000.0,FALSE
47,89820195,195000,flat,130.0,TRUE,3,2,Mejorada del Campo,Mejorada del Campo,Barrio de Salamanca,40.4002,-3.4879,18325,good,FALSE,FALSE,1500,TRUE,TRUE,Goya,1,TRUE,6000.0,FALSE
48,89820057,1990000,flat,380.0,FALSE,4,2,barrio Huertas-Cortes,Madrid,Centro,40.4151,-3.7014,238,good,FALSE,FALSE,5237,TRUE,TRUE,Huertas-Cortes,1,TRUE,6000.0,FALSE
49,89820056,1575000,flat,492.0,FALSE,4,4,barrio Malasaña-Universidad,Madrid,Centro,40.4219,-3.7063,628,renew,FALSE,FALSE,3201,TRUE,TRUE,Malasaña-Universidad,4,TRUE,6000.0,FALSE
0,89820055,1800000,flat,300.0,FALSE,4,4,barrio Almagro,Madrid,Chamberí,40.432,-3.6943,1857,renew,FALSE,FALSE,6000,TRUE,TRUE,Almagro,1,TRUE,6000.0,FALSE
1,89820054,1380000,flat,230.0,FALSE,3,2,barrio Almagro,Madrid,Chamberí,40.4333,-3.698,1893,renew,FALSE,FALSE,6000,TRUE,TRUE,Almagro,4,TRUE,6000.0,FALSE
2,89820053,1100000,flat,179.0,FALSE,2,2,barrio Palacio,Madrid,Centro,40.415,-3.7133,872,good,FALSE,FALSE,6145,TRUE,TRUE,Palacio,5,TRUE,6000.0,FALSE
3,89820052,1274000,flat,215.0,FALSE,2,2,barrio Malasaña-Universidad,Madrid,Centro,40.4248,-3.7067,942,good,FALSE,FALSE,5926,TRUE,TRUE,Malasaña-Universidad,1,TRUE,6000.0,FALSE
4,89820050,875000,flat,190.0,FALSE,3,3,barrio Palacio,Madrid,Centro,40.4146,-3.7153,1047,good,FALSE,FALSE,4605,TRUE,TRUE,Palacio,1,TRUE,6000.0,FALSE
5,89820046,875000,flat,163.0,FALSE,3,3,barrio Palacio,Madrid,Centro,40.4164,-3.7159,1071,good,FALSE,FALSE,5368,TRUE,TRUE,Palacio,3,TRUE,6000.0,FALSE
6,89820034,895000,flat,140.0,FALSE,3,2,barrio Almagro,Madrid,Chamberí,40.433,-3.6953,1928,good,FALSE,FALSE,6393,TRUE,TRUE,Almagro,3,TRUE,6000.0,FALSE
7,89820032,790000,flat,159.0,FALSE,3,3,barrio Argüelles,Madrid,Moncloa,40.4304,-3.7192,2037,good,FALSE,FALSE,4969,TRUE,TRUE,Argüelles,5,TRUE,6000.0,FALSE
8,89820031,595000,penthouse,135.0,FALSE,3,2,barrio Huertas-Cortes,Madrid,Centro,40.4151,-3.7005,295,good,FALSE,FALSE,4407,TRUE,TRUE,Huertas-Cortes,4,TRUE,6000.0,FALSE
9,89820020,345000,chalet,225.0,FALSE,5,2,Laguna Park,Parla,Laguna Park,40.2476,-3.7753,19771,good,FALSE,FALSE,1533,TRUE,TRUE,Huertas-Cortes,4,TRUE,6000.0,FALSE
10,89820016,90000,flat,63.0,FALSE,3,1,Calle Pinto-San Roque,Parla,Calle Pinto-San Roque,40.2395,-3.7642,20364,renew,FALSE,FALSE,1429,TRUE,TRUE,Huertas-Cortes,1,FALSE,6000.0,FALSE
11,89819964,179500,flat,150.0,FALSE,3,2,Altos del Olivar - El Caracol,Valdemoro,Altos del Olivar - El Caracol,40.1768,-3.6733,26800,good,FALSE,FALSE,1197,TRUE,TRUE,Huertas-Cortes,1,TRUE,6000.0,FALSE
12,89819960,173000,flat,126.0,FALSE,3,2,Restón i - Restón Ii,Valdemoro,Restón i - Restón Ii,40.1861,-3.6832,25699,good,FALSE,FALSE,1373,TRUE,TRUE,Huertas-Cortes,1,TRUE,6000.0,FALSE
13,88621839,169900,flat,97.0,TRUE,2,2,"Isabela braganza, 22",Villalbilla,Restón i - Restón Ii,40.444,-3.3631,28952,good,FALSE,FALSE,1752,TRUE,TRUE,Huertas-Cortes,bj,TRUE,6000.0,FALSE
14,89819807,137500,flat,92.0,TRUE,2,1,Centro,Fuenlabrada,Centro,40.2826,-3.7886,16573,good,FALSE,FALSE,1495,TRUE,TRUE,Huertas-Cortes,1,FALSE,6000.0,FALSE
15,89819746,366000,flat,107.0,TRUE,4,2,barrio Imperial,Madrid,Arganzuela,40.4054,-3.7209,1948,renew,FALSE,FALSE,3421,TRUE,TRUE,Imperial,4,TRUE,6000.0,FALSE
16,89817966,165000,flat,93.0,TRUE,3,1,Calle de Manuel Noya,Madrid,Usera,40.3886,-3.7136,3242,good,FALSE,FALSE,1774,TRUE,TRUE,Moscardó,6,TRUE,6000.0,FALSE
17,89819327,194000,flat,130.0,TRUE,4,2,Calle María Cristina,Parla,Reyes,40.2318,-3.7651,21221,good,FALSE,FALSE,1492,TRUE,TRUE,Moscardó,2,TRUE,6000.0,FALSE
18,89779940,1650000,chalet,570.0,FALSE,6,7,Las Lomas,Boadilla del Monte,Las Lomas,40.4359,-3.9061,17302,good,FALSE,FALSE,2895,TRUE,TRUE,Moscardó,2,TRUE,6000.0,FALSE
19,89819645,169000,flat,108.0,TRUE,3,2,barrio Entrevías,Madrid,Puente de Vallecas,40.3791,-3.6688,5095,good,FALSE,FALSE,1565,TRUE,TRUE,Entrevías,2,FALSE,6000.0,FALSE
20,89819612,328000,flat,113.0,FALSE,3,2,barrio Arcos,Madrid,San Blas,40.4193,-3.6151,7464,good,FALSE,FALSE,2903,TRUE,TRUE,Arcos,2,TRUE,6000.0,FALSE
21,89819548,74000,flat,54.0,TRUE,3,1,"AZUCENA, 4",Getafe,Universidad,40.3168,-3.723,11235,good,FALSE,FALSE,1370,TRUE,TRUE,Arcos,bj,FALSE,6000.0,FALSE
22,89819540,365000,chalet,164.0,FALSE,4,2,Sector 3,Getafe,Sector 3,40.2895,-3.7519,14730,good,FALSE,FALSE,2226,TRUE,TRUE,Arcos,bj,FALSE,6000.0,FALSE
23,89819386,395000,flat,54.0,FALSE,1,1,Calle del Príncipe de Vergara,Madrid,Barrio de Salamanca,40.4212,-3.6814,1914,renew,FALSE,FALSE,7315,TRUE,TRUE,Recoletos,7,TRUE,6000.0,FALSE
24,89819336,249000,flat,94.0,FALSE,3,2,San Andrés,Colmenar Viejo,San Andrés,40.6566,-3.7764,27385,good,FALSE,FALSE,2649,TRUE,TRUE,Recoletos,bj,FALSE,6000.0,FALSE
25,89819295,750000,penthouse,115.0,TRUE,2,2,Calle de Santa Engracia,Madrid,Chamberí,40.4308,-3.6961,1679,good,FALSE,FALSE,6522,TRUE,FALSE,Trafalgar,4,TRUE,50000.0,FALSE
26,89819282,161200,flat,81.0,FALSE,3,1,"Calle del Parque Eugenia de Montijo, 18",Madrid,Carabanchel,40.3788,-3.7534,5986,good,FALSE,FALSE,1990,TRUE,FALSE,Vista Alegre,4,FALSE,50000.0,FALSE
27,89816912,81900,flat,65.0,TRUE,3,1,Calle Alfonso X el Sabio,Parla,Reyes,40.2316,-3.7689,21324,good,FALSE,FALSE,1260,TRUE,FALSE,Vista Alegre,1,FALSE,50000.0,FALSE
28,89819106,750000,penthouse,115.0,TRUE,2,2,Calle de Santa Engracia,Madrid,Chamberí,40.4291,-3.6977,1457,good,FALSE,FALSE,6522,TRUE,FALSE,Almagro,4,TRUE,50000.0,FALSE
29,89819201,129000,flat,62.0,TRUE,3,1,barrio Los Rosales,Madrid,Villaverde,40.3489,-3.6907,7614,good,FALSE,FALSE,2081,TRUE,FALSE,Los Rosales,1,FALSE,50000.0,FALSE
30,89814658,110000,flat,89.0,TRUE,3,1,Calle Alfonso X el Sabio,Parla,Reyes,40.2298,-3.7688,21515,good,FALSE,FALSE,1236,TRUE,FALSE,Los Rosales,1,FALSE,50000.0,FALSE
31,89819091,145000,flat,37.0,TRUE,1,1,"Calle de Domingo Pérez del Val, 1",Madrid,Arganzuela,40.3935,-3.6959,2652,renew,FALSE,FALSE,3919,TRUE,FALSE,Chopera,bj,TRUE,50000.0,FALSE
32,89819072,409000,duplex,157.0,FALSE,4,3,Calle Joaquín Zurita,Boadilla del Monte,Sector S,40.3994,-3.888,15758,good,FALSE,FALSE,2605,TRUE,FALSE,Chopera,3,TRUE,50000.0,FALSE
33,89818905,320000,flat,75.0,TRUE,1,1,"Calle de Olid, 15",Madrid,Chamberí,40.432,-3.7018,1710,good,FALSE,FALSE,4267,TRUE,FALSE,Trafalgar,4,TRUE,50000.0,FALSE
34,89813596,180000,flat,81.0,TRUE,2,1,Calle del Salitre s/n,Madrid,Centro,40.4091,-3.699,918,good,FALSE,FALSE,2222,TRUE,FALSE,Lavapiés-Embajadores,bj,TRUE,50000.0,FALSE
35,89818735,209000,flat,100.0,TRUE,3,2,Travesía del Chaparral,San Sebastián de los Reyes,Centro Urbano,40.5503,-3.6286,16143,good,FALSE,FALSE,2090,TRUE,FALSE,Lavapiés-Embajadores,bj,TRUE,50000.0,FALSE
36,89818550,99000,flat,81.0,TRUE,3,1,Avenida de Lisboa,Coslada,Ciudad 70,40.4162,-3.542,13650,renew,FALSE,FALSE,1222,TRUE,FALSE,Lavapiés-Embajadores,1,FALSE,50000.0,FALSE
37,89818697,340000,flat,95.0,FALSE,3,1,Calle de Granada,Madrid,Retiro,40.4062,-3.6799,2292,good,FALSE,FALSE,3579,TRUE,FALSE,Pacífico,2,TRUE,50000.0,FALSE
38,89818412,665000,flat,150.0,TRUE,3,2,"Calle del Doctor Esquerdo, 102",Madrid,Retiro,40.4101,-3.6702,2895,good,FALSE,FALSE,4433,TRUE,TRUE,Niño Jesús,7,TRUE,50000.0,FALSE
39,89818549,525000,flat,157.0,TRUE,4,3,Golf - El Carralero,Majadahonda,Golf - El Carralero,40.4529,-3.8629,14093,good,FALSE,FALSE,3344,TRUE,TRUE,Niño Jesús,1,TRUE,50000.0,FALSE
40,89818381,650000,flat,168.0,TRUE,4,2,barrio Zona Avenida Europa,Pozuelo de Alarcón,Zona Avenida Europa,40.4363,-3.8014,8585,good,FALSE,FALSE,3869,TRUE,TRUE,Zona Avenida Europa,3,TRUE,50000.0,FALSE
41,89818574,125000,flat,50.0,FALSE,1,1,Calle De Casalarreina,Madrid,Vicálvaro,40.406,-3.6168,7414,good,FALSE,FALSE,2500,TRUE,TRUE,Ambroz,3,FALSE,50000.0,FALSE
42,89818511,135000,flat,89.0,FALSE,1,1,Calle de la Cal,Madrid,Usera,40.3795,-3.6923,4241,good,FALSE,FALSE,1517,TRUE,TRUE,12 de Octubre-Orcasur,3,FALSE,50000.0,FALSE
43,89818501,261000,flat,99.0,FALSE,2,1,Calle de Hinojal,Madrid,San Blas,40.4311,-3.6157,7579,good,FALSE,FALSE,2636,TRUE,TRUE,Hellín,3,TRUE,50000.0,FALSE
44,89818492,169000,flat,75.0,FALSE,1,1,Calle Álamo,Villanueva de la Cañada,Villanueva de la Cañada,40.4506,-4.0055,25859,good,FALSE,FALSE,2253,TRUE,TRUE,Hellín,3,FALSE,50000.0,FALSE
45,89818487,202000,flat,48.0,FALSE,1,1,Calle Pensamiento,Madrid,Tetuán,40.4605,-3.696,4906,good,FALSE,FALSE,4208,TRUE,TRUE,Cuzco-Castillejos,3,FALSE,50000.0,FALSE
46,89818484,136000,flat,41.0,FALSE,1,1,Pasaje Villaconejos,Madrid,Moratalaz,40.4089,-3.6317,6122,good,FALSE,FALSE,3317,TRUE,TRUE,Marroquina,3,FALSE,50000.0,FALSE
47,89818479,130000,flat,85.0,FALSE,2,1,Calle de la Cruz,Arganda,Centro,40.2992,-3.4377,26016,good,FALSE,FALSE,1529,TRUE,TRUE,Marroquina,3,FALSE,50000.0,FALSE
48,89818417,146000,flat,37.0,FALSE,1,1,Calle Agami,Madrid,Ciudad Lineal,40.439,-3.643,5672,good,FALSE,FALSE,3946,TRUE,TRUE,Quintana,3,FALSE,50000.0,FALSE
49,89818378,96000,flat,38.0,FALSE,1,1,Calle de Amposta,Madrid,San Blas,40.4235,-3.6184,7219,good,FALSE,FALSE,2526,TRUE,TRUE,Arcos,3,FALSE,50000.0,FALSE
0,83740553,990000,penthouse,153.0,TRUE,2,2,"MEDELLIN, 1",Madrid,Chamberí,40.4359,-3.7,2155,good,FALSE,FALSE,6471,TRUE,TRUE,Trafalgar,6,TRUE,50000.0,FALSE
1,86587554,119999,flat,82.0,TRUE,3,2,"lima, 65",Fuenlabrada,La Avanzada - La Cueva,40.2943,-3.7871,15349,good,FALSE,FALSE,1463,TRUE,TRUE,Trafalgar,2,FALSE,50000.0,FALSE
2,85723343,238500,flat,89.0,FALSE,2,2,Calle Alcalde López Casero,Madrid,Ciudad Lineal,40.4309,-3.6578,4158,good,FALSE,FALSE,2680,TRUE,TRUE,Concepción,8,TRUE,50000.0,FALSE
4,89680398,198000,flat,62.0,TRUE,2,1,Calle del Olivar,Madrid,Centro,40.4096,-3.7008,818,good,FALSE,FALSE,3194,TRUE,TRUE,Lavapiés-Embajadores,1,FALSE,50000.0,FALSE
5,89676842,104500,flat,91.0,TRUE,3,2,"Avenida DE ONU, 76",Móstoles,Sur,40.316,-3.851,16792,good,FALSE,FALSE,1148,TRUE,TRUE,Lavapiés-Embajadores,1,TRUE,50000.0,FALSE
6,86842327,204000,chalet,250.0,FALSE,4,2,Ugena,Ugena,Sur,40.1862,-3.8811,29743,good,FALSE,FALSE,816,TRUE,TRUE,Lavapiés-Embajadores,1,TRUE,50000.0,FALSE
7,85564678,53000,flat,77.0,TRUE,4,1,Quiñón,San Martín de la Vega,Sur,40.2038,-3.5837,25751,renew,FALSE,FALSE,688,TRUE,TRUE,Lavapiés-Embajadores,3,FALSE,50000.0,FALSE
8,89684306,126000,flat,97.0,TRUE,3,1,Calle de Ramón Pérez de Áyala,Madrid,Puente de Vallecas,40.3992,-3.6529,4689,good,FALSE,FALSE,1299,TRUE,TRUE,Numancia,12,TRUE,50000.0,FALSE
9,88050802,62400,flat,73.0,TRUE,3,1,"Calle Fuentebella, 3",Parla,Fuentebella-San Felix-El Leguario,40.232,-3.7728,21364,renew,FALSE,FALSE,855,TRUE,TRUE,Numancia,4,FALSE,50000.0,FALSE
10,87418242,84700,flat,66.0,FALSE,3,1,"Calle Jerusalén, 26",Parla,Parque Inlasa,40.2376,-3.7762,20850,renew,FALSE,FALSE,1283,TRUE,TRUE,Numancia,4,FALSE,50000.0,FALSE
12,88023296,97500,flat,65.0,TRUE,1,1,"Calle de Getafe, 10",Fuenlabrada,Centro,40.2823,-3.7891,16620,good,FALSE,FALSE,1500,TRUE,TRUE,Numancia,1,FALSE,50000.0,FALSE
